0.8571428571428571,0.04739117622375488
0.8571428571428571,0.05149102210998535
0.5714285714285714,0.04679512977600098
0.5714285714285714,0.045031070709228516
0.5714285714285714,0.04829216003417969
0.8571428571428571,0.045198917388916016
0.8571428571428571,0.0474858283996582
0.8571428571428571,0.04680514335632324
1.0,0.04598093032836914
0.5714285714285714,0.04754209518432617
0.7142857142857143,0.047039031982421875
0.7142857142857143,0.047605037689208984
0.7142857142857143,0.04761004447937012
