0.6666666666666666,0.04755997657775879
0.7777777777777778,0.04704880714416504
0.5555555555555556,0.04867386817932129
0.5,0.048391103744506836
0.6666666666666666,0.048403024673461914
0.6666666666666666,0.04651522636413574
0.6666666666666666,0.048365116119384766
0.7777777777777778,0.049176692962646484
0.8888888888888888,0.04639697074890137
0.5555555555555556,0.0529630184173584
0.7777777777777778,0.04750370979309082
0.6666666666666666,0.05094599723815918
0.7777777777777778,0.05140089988708496
